id,year,marital,age,educ,race,income,xnorcsiz,partyid,ballot
1977886,1977,5,46,20,1,10,5,0,-100
1977887,1977,1,53,12,1,11,5,1,-100
1977888,1977,1,42,12,1,10,5,6,-100
1977889,1977,1,26,12,1,11,5,1,-100
1977890,1977,1,44,11,1,12,5,4,-100
1977891,1977,1,39,19,1,12,5,2,-100
1977892,1977,1,42,11,1,10,5,0,-100
1977893,1977,1,42,16,1,11,3,2,-100
1977894,1977,1,33,18,1,11,3,2,-100
1977895,1977,5,20,13,1,12,3,3,-100
1977896,1977,5,23,12,1,9,3,3,-100
1977897,1977,1,23,13,1,10,3,4,-100
1977898,1977,1,28,15,1,9,3,5,-100
1977899,1977,3,51,12,1,9,1,1,-100
1977900,1977,3,33,16,2,-90,1,1,-100
1977901,1977,5,23,15,2,12,1,2,-100
1977902,1977,1,58,19,2,12,1,4,-100
1977903,1977,1,32,12,2,12,1,2,-100
1977904,1977,5,20,10,2,1,1,3,-100
1977905,1977,1,33,12,2,10,1,0,-100
1977906,1977,1,37,12,1,9,5,5,-100
1977907,1977,1,54,8,1,10,5,0,-100
1977908,1977,1,27,11,1,11,5,5,-100
1977909,1977,1,65,6,1,9,5,2,-100
1977910,1977,5,54,16,1,11,1,4,-100
1977911,1977,5,27,17,1,10,1,2,-100
1977912,1977,1,50,12,1,10,1,2,-100
1977913,1977,1,49,11,1,10,1,1,-100
1977914,1977,5,30,12,1,10,1,1,-100
1977915,1977,2,66,12,1,5,1,1,-100
1977916,1977,2,54,12,1,9,1,5,-100
1977917,1977,1,44,12,1,11,3,2,-100
1977918,1977,1,31,12,1,11,3,3,-100
1977919,1977,5,28,20,1,11,3,4,-100
1977920,1977,1,52,12,1,11,3,5,-100
1977921,1977,1,43,16,1,12,3,5,-100
1977922,1977,1,55,11,1,12,3,2,-100
1977923,1977,1,35,12,1,11,3,0,-100
1977924,1977,1,47,12,1,8,4,6,-100
1977925,1977,1,25,11,1,3,4,1,-100
1977926,1977,1,42,12,1,8,4,1,-100
1977927,1977,1,34,12,1,9,4,3,-100
1977928,1977,1,28,12,1,10,4,1,-100
1977929,1977,5,21,12,1,12,4,3,-100
1977930,1977,1,63,8,1,9,4,4,-100
1977931,1977,1,45,9,3,8,4,6,-100
1977932,1977,1,25,12,1,9,2,2,-100
1977933,1977,5,61,12,1,8,2,1,-100
1977934,1977,3,35,12,1,5,2,1,-100
1977935,1977,1,33,15,1,11,2,5,-100
1977936,1977,5,48,12,1,10,2,4,-100
1977937,1977,5,46,16,1,4,2,4,-100
1977938,1977,1,34,16,1,12,6,2,-100
1977939,1977,1,25,12,1,6,6,1,-100
1977940,1977,1,36,12,1,9,6,6,-100
1977941,1977,1,45,16,1,12,6,6,-100
1977942,1977,1,28,12,1,12,6,4,-100
1977943,1977,1,44,7,1,10,6,0,-100
1977944,1977,1,51,8,1,10,6,1,-100
1977945,1977,1,51,12,1,10,6,4,-100
1977946,1977,1,30,11,1,11,1,4,-100
1977947,1977,5,73,9,1,3,1,1,-100
1977948,1977,1,43,8,1,9,1,0,-100
1977949,1977,3,51,12,1,10,1,2,-100
1977950,1977,1,29,8,1,9,5,4,-100
1977951,1977,4,34,8,1,9,5,2,-100
1977952,1977,2,76,8,1,4,5,1,-100
1977953,1977,1,72,10,1,3,5,1,-100
1977954,1977,1,53,9,1,12,5,1,-100
1977955,1977,3,59,12,1,7,5,5,-100
1977956,1977,2,60,8,1,7,5,0,-100
1977957,1977,1,40,17,1,12,3,6,-100
1977958,1977,1,61,16,1,11,3,6,-100
1977959,1977,1,37,18,2,11,3,3,-100
1977960,1977,1,55,16,1,12,3,5,-100
1977961,1977,1,48,20,1,12,3,0,-100
1977962,1977,1,60,16,1,12,3,6,-100
1977963,1977,1,41,14,2,10,2,0,-100
1977964,1977,1,30,16,1,11,2,2,-100
1977965,1977,1,31,12,1,10,6,5,-100
1977966,1977,1,58,13,1,9,6,0,-100
1977967,1977,2,58,8,1,8,6,0,-100
1977968,1977,1,37,11,1,11,6,1,-100
1977969,1977,4,60,12,1,-99,6,1,-100
1977970,1977,1,24,16,1,11,4,2,-100
1977971,1977,1,57,16,1,12,4,5,-100
1977972,1977,3,29,12,1,6,4,2,-100
1977973,1977,3,51,13,1,10,4,4,-100
1977974,1977,1,57,13,1,12,4,5,-100
1977975,1977,1,37,19,3,12,4,5,-100
1977976,1977,4,44,16,1,12,4,5,-100
1977977,1977,1,34,11,1,11,4,5,-100
1977978,1977,2,70,12,1,9,1,1,-100
1977979,1977,2,62,10,1,-98,1,0,-100
1977980,1977,2,60,12,1,11,3,5,-100
1977981,1977,1,42,18,1,12,3,5,-100
1977982,1977,1,73,16,1,9,3,4,-100
1977983,1977,1,40,14,1,10,3,1,-100
1977984,1977,2,73,10,1,9,3,1,-100
1977985,1977,1,70,9,1,9,3,2,-100
1977986,1977,1,36,12,1,10,3,1,-100
1977987,1977,1,27,12,1,12,3,6,-100
1977988,1977,1,53,16,1,12,3,2,-100
1977989,1977,4,37,7,1,2,3,3,-100
1977990,1977,3,32,14,2,9,3,1,-100
1977991,1977,1,40,12,2,-98,3,0,-100
1977992,1977,1,26,12,2,7,3,0,-100
1977993,1977,5,39,16,1,10,3,4,-100
1977994,1977,2,83,4,2,-99,3,0,-100
1977995,1977,5,49,13,1,2,2,5,-100
1977996,1977,4,28,11,2,9,2,3,-100
1977997,1977,5,22,11,1,2,2,1,-100
1977998,1977,1,65,12,1,9,2,2,-100
1977999,1977,1,44,11,2,3,2,0,-100
19771000,1977,5,28,19,1,8,2,3,-100
19771001,1977,2,52,12,2,9,2,2,-100
19771002,1977,5,31,12,1,10,2,3,-100
19771003,1977,3,50,17,1,10,2,6,-100
19771004,1977,1,49,16,1,12,4,6,-100
19771005,1977,1,58,12,1,-90,4,0,-100
19771006,1977,1,30,13,1,11,4,2,-100
19771007,1977,1,31,20,1,9,4,6,-100
19771008,1977,1,25,13,1,9,4,1,-100
19771009,1977,1,50,11,1,10,4,5,-100
19771010,1977,1,31,12,1,12,3,4,-100
19771011,1977,1,27,16,1,11,3,4,-100
19771012,1977,2,63,19,1,12,3,2,-100
19771013,1977,5,22,12,1,8,3,4,-100
19771014,1977,1,29,10,1,12,3,3,-100
19771015,1977,1,38,12,1,12,3,5,-100
19771016,1977,1,50,15,1,12,3,5,-100
19771017,1977,3,37,18,1,12,3,5,-100
19771018,1977,1,24,13,1,11,3,3,-100
19771019,1977,1,56,10,1,12,3,1,-100
19771020,1977,2,56,12,1,11,3,6,-100
19771021,1977,1,46,3,2,12,1,3,-100
19771022,1977,5,45,15,2,9,1,2,-100
19771023,1977,4,63,3,2,1,1,2,-100
19771024,1977,1,48,11,2,11,1,0,-100
19771025,1977,1,29,9,2,9,1,0,-100
19771026,1977,3,25,9,2,10,1,0,-100
19771027,1977,4,26,12,2,5,1,1,-100
19771028,1977,1,66,6,1,8,1,1,-100
19771029,1977,1,53,10,1,10,1,0,-100
19771030,1977,3,46,4,1,7,1,0,-100
19771031,1977,1,26,10,1,4,1,4,-100
19771032,1977,1,40,12,2,11,5,1,-100
19771033,1977,2,67,12,1,6,5,1,-100
19771034,1977,1,57,17,1,-90,5,4,-100
19771035,1977,1,34,12,2,11,5,1,-100
19771036,1977,5,28,15,3,5,1,3,-100
19771037,1977,3,45,12,1,10,1,3,-100
19771038,1977,1,26,12,1,9,1,1,-100
19771039,1977,1,58,12,1,11,2,6,-100
19771040,1977,1,43,14,1,11,2,4,-100
19771041,1977,1,26,12,1,9,2,1,-100
19771042,1977,2,85,12,1,9,2,6,-100
19771043,1977,1,27,12,2,9,2,1,-100
19771044,1977,1,26,16,1,9,2,0,-100
19771045,1977,1,26,17,2,10,2,1,-100
19771046,1977,1,49,15,1,11,1,4,-100
19771047,1977,5,24,12,2,11,1,1,-100
19771048,1977,1,39,16,2,12,1,0,-100
19771049,1977,1,38,14,2,9,1,0,-100
19771050,1977,1,36,13,2,12,1,2,-100
19771051,1977,1,49,16,2,12,1,1,-100
19771052,1977,1,30,6,1,10,2,2,-100
19771053,1977,1,66,11,1,2,2,1,-100
19771054,1977,1,49,12,1,8,6,1,-100
19771055,1977,5,27,14,1,9,6,5,-100
19771056,1977,1,70,12,1,5,6,1,-100
19771057,1977,1,25,13,1,11,6,5,-100
19771058,1977,3,58,11,1,3,6,5,-100
19771059,1977,1,76,6,1,4,6,5,-100
19771060,1977,1,59,8,1,7,2,0,-100
19771061,1977,1,26,15,1,9,2,2,-100
19771062,1977,3,38,6,1,8,2,1,-100
19771063,1977,1,61,12,1,10,2,4,-100
19771064,1977,5,27,12,1,4,2,2,-100
19771065,1977,5,19,11,2,2,2,6,-100
19771066,1977,2,65,4,2,-98,2,2,-100
19771067,1977,1,43,9,2,3,2,0,-100
19771068,1977,1,76,7,2,3,2,0,-100
19771069,1977,1,33,12,2,-90,2,1,-100
19771070,1977,4,57,7,2,-90,2,6,-100
19771071,1977,2,53,9,2,-98,2,0,-100
19771072,1977,1,59,16,1,10,4,5,-100
19771073,1977,1,78,6,1,-98,4,0,-100
19771074,1977,1,67,16,1,9,4,1,-100
19771075,1977,1,53,8,1,10,4,5,-100
19771076,1977,5,21,12,1,-98,6,1,-100
19771077,1977,1,34,16,1,12,6,2,-100
19771078,1977,1,36,12,1,3,6,2,-100
19771079,1977,1,31,10,1,9,6,2,-100
19771080,1977,1,30,12,1,9,2,2,-100
19771081,1977,1,33,6,1,2,2,0,-100
19771082,1977,5,21,12,1,-98,1,3,-100
19771083,1977,3,31,12,1,2,1,1,-100
19771084,1977,5,20,12,1,-90,1,0,-100
19771085,1977,1,62,12,1,-90,1,4,-100
19771086,1977,1,53,5,1,6,1,0,-100
19771087,1977,1,42,5,1,3,1,0,-100
19771088,1977,1,57,12,1,9,1,0,-100
19771089,1977,5,22,11,2,-98,1,3,-100
19771090,1977,5,19,12,2,-98,1,0,-100
19771091,1977,1,26,13,1,9,1,2,-100
19771092,1977,1,50,12,2,8,1,3,-100
19771093,1977,1,55,7,2,-98,1,3,-100
19771094,1977,5,71,9,2,-98,1,3,-100
19771095,1977,3,-98,0,2,-98,1,3,-100
19771096,1977,3,32,12,2,9,3,0,-100
19771097,1977,1,57,4,2,10,3,0,-100
19771098,1977,5,26,16,2,10,3,1,-100
19771099,1977,4,33,11,2,6,3,0,-100
19771100,1977,1,47,7,1,8,3,0,-100
19771101,1977,1,54,7,1,11,3,1,-100
19771102,1977,1,45,9,1,-98,3,1,-100
19771103,1977,2,43,12,1,7,3,5,-100
19771104,1977,1,62,9,1,8,3,1,-100
19771105,1977,1,46,20,1,12,3,3,-100
19771106,1977,1,48,19,1,11,3,2,-100
19771107,1977,5,26,14,1,6,5,1,-100
19771108,1977,1,30,11,2,-98,5,1,-100
19771109,1977,1,34,9,2,6,5,6,-100
19771110,1977,1,38,12,1,12,5,7,-100
19771111,1977,1,22,11,1,8,5,1,-100
19771112,1977,1,28,12,1,9,3,2,-100
19771113,1977,1,45,7,1,-98,3,3,-100
19771114,1977,1,59,17,1,11,3,0,-100
19771115,1977,1,58,8,1,9,3,0,-100
19771116,1977,1,38,11,1,10,3,1,-100
19771117,1977,1,47,12,1,10,3,0,-100
19771118,1977,1,33,11,1,-98,3,1,-100
19771119,1977,1,62,7,1,3,3,0,-100
19771120,1977,1,70,16,1,9,3,1,-100
19771121,1977,1,18,10,1,3,3,3,-100
19771122,1977,1,38,12,1,10,3,4,-100
19771123,1977,3,35,11,1,7,3,0,-100
19771124,1977,1,62,12,1,9,3,0,-100
19771125,1977,1,30,14,1,2,3,2,-100
19771126,1977,5,35,12,1,10,3,1,-100
19771127,1977,2,63,14,2,2,1,1,-100
19771128,1977,1,59,4,2,4,1,1,-100
19771129,1977,2,68,12,2,4,1,0,-100
19771130,1977,1,30,7,1,8,2,5,-100
19771131,1977,2,64,11,1,5,2,0,-100
19771132,1977,5,20,15,1,9,2,0,-100
19771133,1977,1,24,12,1,11,2,5,-100
19771134,1977,4,39,12,1,2,2,3,-100
19771135,1977,1,28,11,1,9,4,3,-100
19771136,1977,1,29,9,1,9,4,6,-100
19771137,1977,1,64,11,1,4,4,1,-100
19771138,1977,1,34,14,1,8,4,3,-100
19771139,1977,1,45,10,1,2,4,1,-100
19771140,1977,1,25,16,1,9,4,2,-100
19771141,1977,1,26,10,1,8,4,0,-100
19771142,1977,5,22,12,1,3,4,3,-100
19771143,1977,1,67,12,1,12,2,0,-100
19771144,1977,1,50,6,1,2,2,1,-100
19771145,1977,1,68,11,1,5,2,3,-100
19771146,1977,5,19,11,1,12,2,0,-100
19771147,1977,1,36,13,1,9,2,1,-100
19771148,1977,1,52,14,1,10,3,1,-100
19771149,1977,2,58,12,1,5,3,3,-100
19771150,1977,1,81,10,1,9,3,-99,-100
19771151,1977,1,74,8,1,6,3,5,-100
19771152,1977,1,52,8,1,9,3,0,-100
19771153,1977,2,62,12,1,3,3,5,-100
19771154,1977,1,45,9,1,9,3,0,-100
19771155,1977,1,25,10,1,7,1,1,-100
19771156,1977,2,67,11,1,8,1,1,-100
19771157,1977,3,52,14,1,10,1,6,-100
19771158,1977,3,52,7,1,-90,1,2,-100
19771159,1977,1,38,12,1,10,1,1,-100
19771160,1977,2,57,12,1,6,1,1,-100
19771161,1977,5,34,14,1,9,1,5,-100
19771162,1977,1,33,12,1,7,1,1,-100
19771163,1977,3,50,10,1,8,5,3,-100
19771164,1977,1,19,12,1,-98,5,2,-100
19771165,1977,1,50,12,1,-98,5,1,-100
19771166,1977,1,28,12,1,11,5,1,-100
19771167,1977,1,26,14,1,10,5,1,-100
19771168,1977,1,45,8,1,10,5,2,-100
19771169,1977,1,72,10,1,7,5,2,-100
19771170,1977,1,68,8,1,7,5,3,-100
19771171,1977,5,21,13,1,12,5,3,-100
19771172,1977,1,43,14,1,12,5,1,-100
19771173,1977,5,38,13,3,3,1,3,-100
19771174,1977,5,55,16,1,9,1,5,-100
19771175,1977,2,58,10,1,8,1,5,-100
19771176,1977,5,23,12,1,7,1,2,-100
19771177,1977,5,20,12,1,10,1,6,-100
19771178,1977,1,58,12,1,7,1,1,-100
19771179,1977,1,47,16,1,12,1,1,-100
19771180,1977,5,20,11,3,11,1,6,-100
19771181,1977,1,26,14,1,12,1,3,-100
19771182,1977,5,25,18,1,4,1,1,-100
19771183,1977,1,67,13,1,12,1,5,-100
19771184,1977,5,23,16,1,12,1,2,-100
19771185,1977,2,67,12,1,7,1,1,-100
19771186,1977,2,65,14,1,9,1,0,-100
19771187,1977,1,70,14,1,-90,1,1,-100
19771188,1977,1,73,7,1,8,1,0,-100
19771189,1977,1,39,12,2,-90,1,0,-100
19771190,1977,1,33,16,1,11,1,3,-100
19771191,1977,2,74,11,2,3,1,3,-100
19771192,1977,1,23,13,1,-90,1,-99,-100
19771193,1977,5,36,18,1,12,1,4,-100
19771194,1977,1,23,10,1,8,1,3,-100
19771195,1977,5,42,14,1,9,1,3,-100
19771196,1977,5,37,19,1,3,1,2,-100
19771197,1977,1,31,14,1,11,1,3,-100
19771198,1977,1,58,14,1,12,1,5,-100
19771199,1977,1,64,16,1,12,1,2,-100
19771200,1977,1,33,16,1,12,1,2,-100
19771201,1977,1,59,17,1,12,1,1,-100
19771202,1977,1,55,12,1,9,1,0,-100
19771203,1977,1,64,19,1,12,1,0,-100
19771204,1977,5,26,13,1,9,3,4,-100
19771205,1977,3,50,10,1,12,3,0,-100
19771206,1977,1,47,8,1,-90,3,3,-100
19771207,1977,3,54,13,1,9,3,2,-100
19771208,1977,1,39,16,1,11,3,1,-100
19771209,1977,1,29,10,1,9,1,1,-100
19771210,1977,1,51,9,1,6,1,1,-100
19771211,1977,1,23,12,1,5,1,4,-100
19771212,1977,4,68,3,1,2,1,5,-100
19771213,1977,1,27,14,1,11,3,4,-100
19771214,1977,3,25,13,1,9,3,2,-100
19771215,1977,1,51,18,1,12,1,6,-100
19771216,1977,1,71,14,1,12,1,6,-100
19771217,1977,2,73,10,1,12,1,5,-100
19771218,1977,1,68,8,1,-90,1,4,-100
19771219,1977,1,73,11,1,9,1,5,-100
19771220,1977,1,73,6,1,5,1,1,-100
19771221,1977,1,37,12,1,12,1,1,-100
19771222,1977,1,34,14,1,-98,1,5,-100
19771223,1977,5,24,16,1,11,1,6,-100
19771224,1977,1,34,12,1,10,2,0,-100
19771225,1977,2,81,9,1,2,2,2,-100
19771226,1977,1,37,11,1,10,2,2,-100
19771227,1977,5,24,12,1,9,6,1,-100
19771228,1977,1,36,13,1,9,6,1,-100
19771229,1977,1,37,12,1,12,6,2,-100
19771230,1977,1,36,17,1,10,6,2,-100
19771231,1977,1,49,10,1,11,6,0,-100
19771232,1977,1,35,12,1,10,6,4,-100
19771233,1977,2,73,12,1,6,6,6,-100
19771234,1977,1,56,12,1,11,6,4,-100
19771235,1977,5,19,12,1,7,6,2,-100
19771236,1977,1,44,12,1,9,6,2,-100
19771237,1977,1,59,8,1,7,6,4,-100
19771238,1977,2,55,13,1,10,6,0,-100
19771239,1977,1,45,12,1,10,6,1,-100
19771240,1977,3,55,8,1,6,4,0,-100
19771241,1977,1,27,14,1,-98,4,3,-100
19771242,1977,5,20,12,1,10,4,2,-100
19771243,1977,1,24,13,1,9,4,1,-100
19771244,1977,4,38,12,1,8,4,5,-100
19771245,1977,3,29,16,1,9,4,2,-100
19771246,1977,1,37,13,1,9,4,4,-100
19771247,1977,1,32,17,1,9,4,1,-100
19771248,1977,5,27,14,1,6,4,3,-100
19771249,1977,1,32,11,1,9,4,0,-100
19771250,1977,3,28,14,1,6,4,5,-100
19771251,1977,3,45,14,1,-98,6,4,-100
19771252,1977,4,63,12,1,2,6,0,-100
19771253,1977,1,40,13,1,12,6,0,-100
19771254,1977,1,28,12,1,12,6,3,-100
19771255,1977,5,19,11,1,10,6,4,-100
19771256,1977,1,37,14,1,12,6,5,-100
19771257,1977,1,67,11,1,5,6,0,-100
19771258,1977,3,65,12,1,8,6,5,-100
19771259,1977,1,21,10,1,8,6,3,-100
19771260,1977,1,59,20,1,9,6,0,-100
19771261,1977,5,71,14,1,7,7,2,-100
19771262,1977,1,56,12,1,10,7,5,-100
19771263,1977,2,67,17,1,8,7,1,-100
19771264,1977,2,81,-98,1,-98,7,0,-100
19771265,1977,1,30,16,1,10,7,3,-100
19771266,1977,1,44,18,1,12,7,0,-100
19771267,1977,1,42,11,2,4,9,1,-100
19771268,1977,2,77,-98,2,3,9,3,-100
19771269,1977,1,20,8,1,8,9,4,-100
19771270,1977,5,22,12,1,7,9,3,-100
19771271,1977,2,86,14,1,-98,9,6,-100
19771272,1977,5,23,12,1,11,9,5,-100
19771273,1977,2,77,13,1,3,8,0,-100
19771274,1977,5,23,12,1,9,8,3,-100
19771275,1977,3,77,16,1,8,8,3,-100
19771276,1977,5,20,12,1,-99,8,2,-100
19771277,1977,2,44,11,1,10,8,3,-100
19771278,1977,1,43,10,1,11,8,1,-100
19771279,1977,5,20,12,1,-98,8,3,-100
19771280,1977,1,22,12,1,10,8,1,-100
19771281,1977,4,65,10,1,2,10,1,-100
19771282,1977,1,62,11,1,6,10,1,-100
19771283,1977,1,27,17,1,6,10,1,-100
19771284,1977,1,40,11,1,10,10,5,-100
19771285,1977,1,27,12,1,5,10,0,-100
19771286,1977,2,-99,18,1,11,10,5,-100
19771287,1977,2,67,12,1,2,10,5,-100
19771288,1977,1,41,10,1,9,10,2,-100
19771289,1977,1,33,12,1,9,10,1,-100
19771290,1977,3,39,12,1,7,7,1,-100
19771291,1977,2,87,8,1,-98,7,0,-100
19771292,1977,1,48,12,1,9,7,5,-100
19771293,1977,1,29,12,1,10,7,0,-100
19771294,1977,1,57,12,1,8,7,2,-100
19771295,1977,1,24,12,1,11,7,1,-100
19771296,1977,1,45,8,1,7,7,1,-100
19771297,1977,5,26,15,1,10,7,2,-100
19771298,1977,1,80,5,1,5,7,3,-100
19771299,1977,1,22,12,1,9,7,1,-100
19771300,1977,1,29,13,1,9,10,1,-100
19771301,1977,1,45,12,1,11,10,0,-100
19771302,1977,1,33,12,1,11,10,4,-100
19771303,1977,1,40,16,1,10,10,5,-100
19771304,1977,1,32,12,1,10,10,4,-100
19771305,1977,1,49,12,1,9,10,0,-100
19771306,1977,1,34,12,1,10,10,4,-100
19771307,1977,1,34,11,1,8,10,2,-100
19771308,1977,2,79,8,1,12,10,5,-100
19771309,1977,2,75,6,1,4,10,4,-100
19771310,1977,1,31,12,1,9,10,4,-100
19771311,1977,5,19,12,1,11,10,1,-100
19771312,1977,1,42,12,1,9,10,4,-100
19771313,1977,1,45,10,1,9,10,5,-100
19771314,1977,1,58,15,1,9,10,2,-100
19771315,1977,1,46,10,1,10,10,0,-100
19771316,1977,2,58,8,1,10,10,1,-100
19771317,1977,1,63,9,1,10,10,1,-100
19771318,1977,1,61,12,1,7,10,0,-100
19771319,1977,1,57,8,1,9,10,0,-100
19771320,1977,5,22,14,1,9,8,2,-100
19771321,1977,2,71,10,1,5,8,5,-100
19771322,1977,2,70,5,1,3,8,0,-100
19771323,1977,1,48,12,1,10,8,1,-100
19771324,1977,3,38,12,1,9,8,3,-100
19771325,1977,1,59,12,1,11,8,1,-100
19771326,1977,2,72,6,1,3,8,3,-100
19771327,1977,1,54,13,1,10,8,1,-100
19771328,1977,1,64,6,1,5,8,0,-100
19771329,1977,1,35,12,1,9,8,1,-100
19771330,1977,1,62,14,1,9,8,1,-100
19771331,1977,1,40,12,1,10,8,5,-100
19771332,1977,1,31,12,1,9,8,5,-100
19771333,1977,1,50,12,1,8,8,0,-100
19771334,1977,1,24,12,1,7,10,5,-100
19771335,1977,1,28,10,1,9,10,2,-100
19771336,1977,1,34,10,1,8,10,4,-100
19771337,1977,2,71,4,1,3,10,2,-100
19771338,1977,1,42,9,1,9,10,5,-100
19771339,1977,1,33,6,1,-98,10,3,-100
19771340,1977,1,55,10,1,9,8,0,-100
19771341,1977,1,35,11,1,9,8,0,-100
19771342,1977,1,53,3,1,3,8,4,-100
19771343,1977,3,42,10,1,5,8,1,-100
19771344,1977,3,27,12,1,4,8,2,-100
19771345,1977,4,24,9,1,4,8,1,-100
19771346,1977,1,41,7,1,10,8,2,-100
19771347,1977,1,34,12,1,8,8,1,-100
19771348,1977,1,23,12,1,6,10,3,-100
19771349,1977,1,26,12,1,9,10,4,-100
19771350,1977,1,42,10,1,10,10,6,-100
19771351,1977,1,45,5,1,3,10,0,-100
19771352,1977,5,19,10,1,10,10,2,-100
19771353,1977,1,33,12,1,10,10,1,-100
19771354,1977,1,44,12,1,9,10,4,-100
19771355,1977,1,36,15,1,11,10,4,-100
19771356,1977,1,56,11,1,7,10,2,-100
19771357,1977,1,42,12,1,12,10,1,-100
19771358,1977,1,36,12,1,9,10,0,-100
19771359,1977,1,32,8,1,8,7,1,-100
19771360,1977,1,21,13,1,9,7,1,-100
19771361,1977,1,62,10,1,7,7,1,-100
19771362,1977,1,26,4,1,5,7,3,-100
19771363,1977,1,37,12,1,11,7,5,-100
19771364,1977,1,42,16,1,12,9,5,-100
19771365,1977,1,33,11,1,8,9,3,-100
19771366,1977,1,74,10,1,12,9,3,-100
19771367,1977,5,21,12,1,11,9,0,-100
19771368,1977,1,51,10,2,8,9,0,-100
19771369,1977,5,54,0,1,3,9,1,-100
19771370,1977,1,42,8,1,10,9,0,-100
19771371,1977,1,41,14,1,12,7,1,-100
19771372,1977,1,31,17,1,10,7,1,-100
19771373,1977,1,28,12,1,9,7,5,-100
19771374,1977,1,38,17,1,12,7,1,-100
19771375,1977,1,26,18,1,9,7,2,-100
19771376,1977,1,23,11,1,9,7,4,-100
19771377,1977,2,58,6,1,5,7,1,-100
19771378,1977,1,41,12,1,10,7,5,-100
19771379,1977,1,45,8,1,9,7,1,-100
19771380,1977,1,43,8,1,10,7,6,-100
19771381,1977,3,47,8,1,9,7,1,-100
19771382,1977,1,52,12,1,9,7,1,-100
19771383,1977,1,28,12,1,9,7,1,-100
19771384,1977,1,58,12,1,8,10,1,-100
19771385,1977,5,22,13,1,9,10,2,-100
19771386,1977,5,25,16,1,6,10,4,-100
19771387,1977,1,20,12,1,7,7,4,-100
19771388,1977,1,68,10,1,7,7,6,-100
19771389,1977,1,26,11,1,9,7,2,-100
19771390,1977,1,43,12,1,10,7,1,-100
19771391,1977,1,37,11,1,6,7,3,-100
19771392,1977,1,28,12,1,11,7,1,-100
19771393,1977,1,53,12,1,11,7,3,-100
19771394,1977,1,40,12,1,10,7,0,-100
19771395,1977,1,66,12,1,10,7,0,-100
19771396,1977,1,59,12,1,9,7,3,-100
19771397,1977,1,63,12,3,12,10,6,-100
19771398,1977,5,19,11,1,9,10,5,-100
19771399,1977,1,41,12,1,10,10,1,-100
19771400,1977,1,69,10,1,12,10,6,-100
19771401,1977,1,59,12,1,8,10,6,-100
19771402,1977,5,21,12,1,9,10,4,-100
19771403,1977,1,46,13,1,10,10,0,-100
19771404,1977,1,45,11,1,10,10,2,-100
19771405,1977,1,49,12,1,11,10,6,-100
19771406,1977,1,27,18,1,9,9,3,-100
19771407,1977,3,75,10,1,5,9,1,-100
19771408,1977,1,27,14,1,9,9,3,-100
19771409,1977,5,51,10,1,9,9,5,-100
19771410,1977,2,69,14,1,7,9,6,-100
19771411,1977,1,30,12,1,8,9,1,-100
19771412,1977,3,56,14,1,12,10,5,-100
19771413,1977,1,77,8,1,11,10,0,-100
19771414,1977,1,72,8,1,6,10,0,-100
19771415,1977,1,33,14,1,12,10,4,-100
19771416,1977,2,68,4,2,3,10,0,-100
19771417,1977,1,21,10,1,3,10,1,-100
19771418,1977,1,55,13,1,10,10,0,-100
19771419,1977,3,33,10,1,3,10,4,-100
19771420,1977,1,58,4,2,5,10,3,-100
19771421,1977,3,60,12,1,4,10,1,-100
19771422,1977,1,49,8,1,9,10,0,-100
19771423,1977,1,68,9,1,6,10,2,-100
19771424,1977,1,61,9,1,8,10,1,-100
19771425,1977,1,39,12,1,12,10,1,-100
19771426,1977,1,41,8,1,6,10,0,-100
19771427,1977,5,34,12,1,4,10,5,-100
19771428,1977,1,39,8,1,9,10,5,-100
19771429,1977,3,39,8,1,9,10,2,-100
19771430,1977,1,24,12,1,10,10,3,-100
19771431,1977,1,33,11,1,10,10,2,-100
19771432,1977,1,87,8,1,5,10,6,-100
19771433,1977,1,54,10,1,11,10,6,-100
19771434,1977,1,27,20,1,11,10,3,-100
19771435,1977,5,20,12,1,10,10,5,-100
19771436,1977,5,18,11,1,12,10,1,-100
19771437,1977,1,49,16,1,12,10,6,-100
19771438,1977,4,29,14,1,4,10,3,-100
19771439,1977,1,36,16,1,10,10,5,-100
19771440,1977,1,52,8,1,10,8,4,-100
19771441,1977,1,45,12,1,11,8,1,-100
19771442,1977,1,52,12,1,-98,8,2,-100
19771443,1977,1,50,12,1,8,8,6,-100
19771444,1977,1,27,12,1,5,8,2,-100
19771445,1977,1,71,8,1,6,8,0,-100
19771446,1977,1,24,12,1,9,8,1,-100
19771447,1977,1,25,14,1,11,10,1,-100
19771448,1977,1,24,11,1,6,10,3,-100
19771449,1977,1,55,12,1,9,10,2,-100
19771450,1977,1,38,15,1,1,10,4,-100
19771451,1977,1,59,9,1,12,10,5,-100
19771452,1977,5,41,8,1,3,10,1,-100
19771453,1977,1,69,8,1,9,10,0,-100
19771454,1977,1,19,10,1,3,10,5,-100
19771455,1977,1,75,8,1,9,10,5,-100
19771456,1977,1,56,8,1,12,10,2,-100
19771457,1977,1,22,12,1,9,10,1,-100
19771458,1977,1,59,6,1,8,10,0,-100
19771459,1977,1,69,8,1,5,10,6,-100
19771460,1977,1,32,16,1,11,10,0,-100
19771461,1977,2,49,7,1,2,10,1,-100
19771462,1977,1,26,12,1,10,10,2,-100
19771463,1977,3,59,12,1,7,10,0,-100
19771464,1977,1,44,12,1,11,10,1,-100
